gene_id	B_B7H3_CAR_T	B_BC_CAR_T	B_T_cell	E_B7H3_CAR_T	E_BC_CAR_T	E_T_cell	M_B7H3_CAR_T	M_BC_CAR_T	M_T_cell
gene-LOC119867973	0	2	0	0	0	0	0	0	0
gene-LOC100856135	75	46	32	42	73	21	37	41	36
gene-LOC119867972	0	0	0	0	0	0	0	0	0
gene-CDK15	0	5	3	5	1	0	0	0	0
gene-LOC119867936	0	0	0	0	0	0	2	2	0
gene-FZD7	2	12	0	1	8	2	7	14	3
gene-LOC106558327	0	0	0	0	0	0	1	0	0
gene-KIAA2012	8	19	17	12	3	15	6	21	20
gene-LOC106558328	0	0	0	0	0	0	0	0	0
gene-LOC119867978	0	0	0	0	0	0	0	0	0
gene-SUMO1	2187	1848	1829	1489	1364	1049	1623	1738	1568
gene-NOP58	6069	4196	3213	3382	3742	2503	3389	5272	2531
gene-LOC119867997	17	5	1	1	3	2	5	8	1
gene-LOC119867998	7	13	1	3	4	1	5	6	3
gene-LOC119868002	0	0	3	0	0	0	0	0	0
gene-LOC119868001	8	1	7	2	2	0	1	10	0
gene-LOC119867984	0	0	0	0	0	0	0	0	0
gene-BMPR2	1059	1432	1047	1048	599	903	1188	751	1215
gene-LOC119868000	0	0	0	0	0	0	0	0	0
gene-FAM117B	132	380	243	191	181	212	134	132	101
gene-ICA1L	17	16	1	3	0	3	4	8	0
gene-LOC102152753	0	11	15	5	3	10	12	25	16
gene-WDR12	1153	721	573	634	750	388	721	1276	503
gene-CARF	140	183	175	197	76	135	133	129	118
gene-LOC119867975	12	16	24	13	3	13	9	9	13
gene-LOC102152264	4	2	0	5	0	0	0	0	0
gene-NBEAL1	247	385	191	267	199	178	353	357	273
gene-LOC119867977	0	0	1	2	0	0	0	0	0
gene-CYP20A1	659	920	743	1242	648	970	900	578	945
gene-ABI2	128	111	124	164	121	133	347	258	288
gene-LOC102153089	0	2	0	0	0	0	0	0	0
gene-LOC119867890	0	0	0	1	0	0	0	0	0
gene-LOC119867937	0	0	0	0	0	5	0	0	0
gene-LOC111094458	0	0	0	0	1	0	0	0	0
gene-RAPH1	51	75	67	108	80	62	527	242	502
gene-LOC119867983	0	0	0	0	0	0	0	0	0
gene-LOC119867991	0	0	0	0	0	0	0	0	0
gene-LOC106558311	0	1	0	2	0	2	2	2	2
gene-LOC111094366	0	0	0	0	0	0	0	0	0
gene-LOC102153938	0	0	0	0	0	0	0	0	1
gene-LOC119867938	0	3	0	0	0	0	2	0	4
gene-CD28	2364	3469	2688	2629	1528	1519	2927	655	3339
gene-LOC100856338	0	0	0	0	0	0	0	0	0
gene-CTLA4	808	1622	1187	1141	616	787	2167	652	2958
gene-ICOS	14109	11468	10522	11104	7553	9458	14855	11306	17824
gene-LOC119867940	0	5	7	2	0	4	0	1	0
gene-LOC119867939	0	0	0	0	0	0	0	0	0
gene-LOC119867981	0	0	0	0	0	0	0	0	0
gene-LOC111094321	0	0	0	0	0	0	0	0	0
gene-LOC111094440	0	0	0	0	0	0	0	0	0
gene-LOC111094336	0	0	0	0	6	0	2	1	0
gene-PARD3B	0	5	1	0	9	5	29	17	6
gene-LOC102154149	0	0	0	0	0	0	0	0	0
gene-LOC119867976	0	0	0	0	0	0	0	0	0
gene-LOC106558321	0	0	0	0	0	0	0	0	0
gene-LOC119867990	0	0	0	0	0	0	0	0	0
gene-NRP2	119	44	11	18	40	22	354	347	104
gene-LOC111094422	0	0	0	0	0	0	0	0	0
gene-LOC119867942	0	0	0	0	0	0	0	0	0
gene-LOC111094421	4	21	1	3	0	4	24	27	11
gene-LOC102154831	6	7	13	3	3	6	1	10	12
gene-LOC102155792	0	5	0	5	0	4	2	0	3
gene-INO80D	1409	1949	1417	1618	1106	1230	1166	1010	1078
gene-LOC111094430	51	84	76	76	55	31	48	51	38
gene-NDUFS1	3501	2822	2336	2172	2353	1829	2773	3415	2428
gene-EEF1B2	20435	29813	20930	25002	14857	18307	15616	13138	12933
gene-LOC119867993	0	0	1	0	1	4	3	1	3
gene-LOC119867995	15	18	7	7	13	7	9	6	1
gene-GPR1	9	9	25	29	13	17	10	7	17
gene-LOC111094347	5	3	1	0	2	0	0	0	0
gene-ZDBF2	0	13	0	3	0	1	0	1	0
gene-LOC119867944	0	1	0	0	0	0	0	0	0
gene-LOC100688902	0	0	0	0	0	0	0	0	0
gene-LOC111094420	0	0	0	0	0	0	0	0	0
gene-ADAM23	0	0	0	0	0	0	0	0	0
gene-FAM237A	0	0	0	0	0	0	0	0	0
gene-DYTN	0	0	0	0	0	0	0	0	0
gene-LOC111094417	0	0	0	0	0	0	0	0	0
gene-MDH1B	0	0	0	3	3	0	3	2	9
gene-FASTKD2	885	662	575	569	557	423	564	783	365
gene-LOC111094410	0	0	0	0	0	0	0	0	0
gene-CPO	0	0	0	0	0	0	0	0	2
gene-LOC111094437	0	0	0	0	0	0	0	0	0
gene-KLF7	642	908	814	964	759	835	1026	806	1088
gene-LOC119867945	3	0	0	6	2	5	0	3	1
gene-LOC111094352	0	0	0	0	0	0	0	0	0
gene-LOC102156884	3	0	4	2	0	2	2	0	0
gene-LOC111094350	0	0	0	0	0	0	0	0	2
gene-LOC119867947	0	0	0	0	0	0	0	0	0
gene-LOC119867946	0	0	0	0	0	0	0	0	0
gene-CREB1	1479	1696	1659	1364	1151	1287	1075	925	1029
gene-METTL21A	307	370	308	409	342	373	317	252	246
gene-LOC119867948	114	68	77	185	108	211	109	99	94
gene-LOC102157126	20	20	17	8	2	19	15	16	26
gene-CCNYL1	94	127	96	116	71	132	174	233	102
gene-LOC119863906	27	21	22	40	24	20	42	52	32
gene-FZD5	4	4	5	24	12	2	18	9	8
gene-LOC100856432	0	2	6	3	1	4	10	6	4
gene-PLEKHM3	984	1244	899	1080	624	684	942	717	1157
gene-LOC111094380	108	129	94	112	58	66	132	84	107
gene-LOC609894	0	0	0	0	0	0	0	0	0
gene-LOC119867950	0	0	0	1	0	0	0	0	0
gene-CRYGD	0	0	0	0	0	0	0	0	0
gene-LOC119867986	0	0	0	0	0	0	0	0	0
gene-CRYGB	0	0	0	0	0	0	0	0	0
gene-CRYGA	0	0	0	0	0	0	0	0	0
gene-C37H2orf80	0	0	0	0	2	0	0	0	0
gene-IDH1	486	780	641	699	379	655	734	484	462
gene-LOC106558325	34	47	74	66	48	87	36	9	32
gene-PIKFYVE	1887	2171	2021	1945	1329	1601	2591	1780	1867
gene-PTH2R	0	0	0	2	0	0	0	1	1
gene-LOC100687481	0	0	0	0	0	0	0	0	0
gene-LOC609869	6	14	7	6	4	0	6	2	4
gene-LOC488494	0	0	0	0	0	0	0	0	0
gene-MAP2	2	0	6	3	4	7	4	7	7
gene-LOC119867994	0	0	0	0	0	0	0	0	0
gene-UNC80	0	0	0	0	0	0	2	0	0
gene-LOC102153366	0	0	0	0	0	0	0	0	0
gene-LOC111094332	0	0	0	0	0	0	0	0	0
gene-RPE	559	413	329	378	379	239	436	450	348
gene-KANSL1L	118	188	182	153	58	165	141	67	135
gene-LOC102152600	17	7	0	6	2	10	5	1	10
gene-LOC100684577	0	0	0	0	0	0	0	0	0
gene-LOC100684649	0	0	1	1	0	0	8	0	4
gene-ACADL	36	43	41	10	14	23	9	1	0
gene-MYL1	0	0	0	0	0	0	0	0	2
gene-LANCL1	1519	1578	1407	1665	1144	1420	1179	1266	1049
gene-LOC119867951	5	0	5	0	4	1	2	0	6
gene-CPS1	62	79	56	6	18	28	28	17	31
gene-LOC111094339	0	0	0	0	0	0	0	0	0
gene-LOC100856555	9	11	10	11	13	11	7	11	8
gene-LOC100855960	1	0	0	0	0	0	0	1	0
gene-LOC111094401	0	0	0	0	0	0	0	0	0
gene-LOC119867896	0	0	0	0	0	0	0	0	0
gene-LOC119867897	0	0	0	0	0	0	0	0	0
gene-LOC102153849	0	0	0	0	0	0	0	0	0
gene-LOC111094454	0	0	0	0	0	0	0	0	0
gene-ERBB4	0	0	0	0	0	0	0	0	0
gene-LOC102153898	0	0	0	0	0	0	0	0	0
gene-LOC111094335	0	0	0	0	0	0	0	0	0
gene-LOC102153437	0	0	0	0	0	0	0	0	0
gene-LOC119867911	0	0	3	0	0	3	0	0	0
gene-LOC102154178	4	3	5	3	4	1	34	30	39
gene-LOC111094413	0	0	2	0	0	4	0	1	0
gene-LOC119867898	0	0	0	5	0	0	0	0	7
gene-IKZF2	803	812	1404	1453	773	1809	1485	1260	2124
gene-LOC111094317	70	40	153	76	56	109	123	78	155
gene-LOC111094318	0	4	0	0	0	1	1	0	0
gene-LOC111094408	0	0	0	0	0	0	1	0	0
gene-SPAG16	66	92	90	21	17	45	46	55	83
gene-LOC119867957	111	205	141	63	27	69	69	65	136
gene-LOC119867953	1	1	0	1	0	4	0	0	0
gene-LOC119867955	0	0	1	0	0	0	0	0	0
gene-LOC119867956	0	0	0	0	0	0	0	0	0
gene-LOC111094388	0	0	0	0	0	0	0	0	0
gene-LOC111094387	0	0	0	0	0	0	0	0	0
gene-LOC102154404	0	0	0	0	0	0	0	0	0
gene-LOC102153509	0	0	0	0	0	0	0	0	0
gene-VWC2L	0	0	0	0	0	1	0	0	0
gene-LOC119867954	0	0	0	0	0	0	0	0	0
gene-BARD1	2930	1767	1511	2106	2070	1284	1448	1746	1408
gene-ABCA12	3	1	2	15	23	10	44	26	21
gene-LOC119867899	0	0	0	2	0	2	4	5	6
gene-ATIC	5220	3155	2334	3605	3770	2434	3047	4385	2669
gene-FN1	142	64	68	38	29	21	325	125	1077
gene-LOC106558322	0	0	0	0	0	0	0	0	0
gene-LOC111094355	0	0	0	0	0	0	0	0	0
gene-LOC111094433	0	0	0	0	0	0	0	2	0
gene-LOC119867958	0	0	0	0	0	0	0	0	0
gene-MREG	230	273	174	323	186	231	73	61	20
gene-LOC106558309	2	1	0	2	1	0	0	1	0
gene-PECR	823	940	674	491	324	436	278	208	273
gene-TMEM169	35	37	24	17	6	13	18	19	19
gene-XRCC5	1545	962	691	799	839	611	927	1283	710
gene-LOC119867900	0	0	0	0	0	0	0	0	0
gene-LOC111094342	0	0	0	0	0	0	0	0	0
gene-MARCHF4	0	0	0	0	0	0	0	0	0
gene-LOC119867959	0	0	0	0	0	0	0	0	0
gene-LOC102155329	190	146	143	164	109	116	113	133	131
gene-SMARCAL1	2157	2033	2008	1952	1520	1496	1795	1745	1828
gene-RPL37A	8373	16309	13417	15905	9417	12419	10196	9790	7956
gene-LOC102155668	10	0	2	0	2	0	0	1	2
gene-IGFBP2	27	702	573	122	36	88	0	2	3
gene-LOC119867960	0	0	12	6	0	8	0	0	0
gene-IGFBP5	86	61	33	22	24	21	37	16	35
gene-LOC119867901	0	0	0	0	0	0	0	0	0
gene-LOC106558301	0	0	0	0	0	2	0	0	0
gene-LOC111094411	0	0	0	0	0	0	0	0	0
gene-LOC102156055	0	0	0	0	0	0	0	0	0
gene-LOC119867961	0	0	0	0	0	0	0	0	0
gene-LOC100686867	0	0	0	0	0	0	0	0	0
gene-LOC111094333	0	0	0	0	0	0	0	0	0
gene-LOC111094379	0	0	0	0	0	0	0	0	0
gene-LOC102156106	0	0	0	0	0	0	0	0	0
gene-LOC111094390	0	0	0	0	0	0	0	0	0
gene-LOC119867902	0	0	0	0	0	0	0	0	0
gene-LOC119867903	0	0	0	0	0	0	0	0	0
gene-LOC119867904	0	0	0	0	0	0	0	0	0
gene-LOC106558312	0	0	0	0	0	0	0	0	0
gene-LOC111094447	0	0	0	0	0	0	0	0	0
gene-LOC111094425	0	0	0	0	0	0	0	0	0
gene-TNS1	290	406	329	1749	912	1127	253	89	628
gene-LOC111094445	0	0	0	0	1	2	0	0	0
gene-RUFY4	0	0	0	0	0	0	0	0	0
gene-CXCR2	0	2	0	0	3	0	0	3	0
gene-CXCR1	0	30	0	6	11	0	1	10	0
gene-ARPC2	25893	23111	20053	19910	17527	13506	16628	15577	17550
gene-GPBAR1	20	23	25	59	28	28	28	32	23
gene-AAMP	2133	2049	1741	1944	1623	1371	1838	2343	1564
gene-PNKD	400	344	364	459	316	358	309	394	370
gene-TMBIM1	4	11	6	21	16	5	27	1	6
gene-CATIP	0	3	2	6	3	8	5	0	1
gene-LOC111094344	2	0	19	14	4	32	1	5	6
gene-SLC11A1	10	62	105	88	38	174	29	20	20
gene-CTDSP1	3537	4779	5119	4996	3136	4114	2174	1728	2872
gene-MIR26B	0	2	0	0	0	0	0	0	0
rna-NR_049315.1	0	0	0	0	0	0	0	0	0
gene-VIL1	194	229	205	211	193	190	121	156	172
gene-USP37	1570	1457	1468	1530	1150	1354	977	1068	999
gene-LOC102153720	0	2	2	3	1	1	0	0	3
gene-CNOT9	3618	2468	2336	2528	2433	1820	2423	3305	2246
gene-LOC111094340	3	2	0	4	7	0	2	5	0
gene-PLCD4	186	196	515	577	207	654	160	190	246
gene-ZNF142	2813	2548	2211	2436	1996	2301	1643	2309	1886
gene-BCS1L	603	345	246	313	312	206	345	395	248
gene-RNF25	635	407	418	505	410	366	558	629	606
gene-STK36	576	431	418	565	405	334	649	674	470
gene-TTLL4	1379	880	703	831	764	622	588	774	782
gene-LOC119867962	3	5	5	10	6	3	0	4	8
gene-LOC111094371	11	17	10	9	8	30	5	14	9
gene-CYP27A1	0	0	0	1	0	0	1	0	0
gene-PRKAG3	0	0	0	0	0	0	0	0	0
gene-WNT6	0	0	0	0	3	0	1	1	0
gene-LOC111094359	0	0	0	0	0	0	4	0	0
gene-WNT10A	0	5	0	0	1	0	1	0	0
gene-LOC102153410	160	181	107	100	71	95	161	120	119
gene-LOC111094349	1	0	0	1	0	0	0	0	2
gene-CDK5R2	9	0	0	1	0	0	0	0	0
gene-FEV	0	0	3	0	0	0	0	0	0
gene-CRYBA2	0	0	0	0	0	0	0	0	0
gene-MIR375	0	0	0	0	0	0	0	0	0
rna-NR_049460.1	0	0	0	0	0	0	0	0	0
gene-CFAP65	0	0	10	0	1	0	14	5	5
gene-LOC111094348	2	2	0	2	0	2	1	0	2
gene-LOC119867964	0	0	0	0	0	0	0	0	0
gene-IHH	0	0	0	0	0	0	0	0	0
gene-LOC119867963	0	0	0	0	2	0	0	0	0
gene-NHEJ1	298	243	226	304	190	217	236	180	164
gene-LOC100682998	1	8	0	2	1	0	0	0	0
gene-SLC23A3	125	176	134	247	135	216	95	85	123
gene-LOC111094448	236	253	195	288	149	327	119	104	142
gene-CNPPD1	5190	5825	4620	4435	3246	3135	3838	3736	4285
gene-MIR1840	0	0	0	1	0	0	0	0	0
rna-NR_049316.1	0	0	0	0	0	0	0	0	0
gene-RETREG2	2820	3567	3071	3191	2200	2486	2898	2135	2983
gene-ZFAND2B	1316	1814	1600	1519	913	1188	1306	1013	1517
gene-ABCB6	378	459	339	417	281	305	542	558	393
gene-ATG9A	1464	1635	1261	1344	1087	1040	1299	1088	1341
gene-ANKZF1	1001	1536	1385	1239	781	1292	1313	927	1163
gene-GLB1L	649	1015	1019	799	500	845	823	513	691
gene-STK16	1837	1736	1497	1579	1223	1058	998	1082	1113
gene-TUBA4A	6400	2713	2830	4910	6794	3732	2565	3804	3709
gene-LOC102155449	8	3	3	10	1	8	7	5	14
gene-LOC610636	3719	1734	1761	6	10	2	578	908	829
gene-DNAJB2	2491	2674	2586	3170	1923	2471	2412	2188	2535
gene-PTPRN	104	157	184	155	55	116	54	9	97
gene-LOC119867905	0	0	0	0	0	0	0	0	0
gene-DNPEP	820	1023	746	810	673	552	905	883	764
gene-LOC111094337	0	3	0	1	0	0	0	0	0
gene-DES	270	250	153	132	111	71	324	122	166
gene-SPEG	0	0	0	0	1	3	7	0	0
gene-SPEGNB	0	6	0	0	1	0	7	0	2
gene-GMPPA	1442	2194	1987	1902	1063	1597	2428	1592	1455
gene-ASIC4	0	0	0	7	1	1	1	0	0
gene-CHPF	261	652	1275	518	219	498	3064	1672	1219
gene-LOC119867886	11	33	88	35	35	22	235	157	92
gene-TMEM198	3	5	20	4	1	6	24	3	5
gene-OBSL1	668	1037	776	259	143	301	311	140	244
gene-INHA	0	2	11	0	0	2	1	0	0
gene-LOC100683658	0	0	0	0	0	0	0	0	0
gene-LOC610725	13	21	9	1	2	5	4	0	4
gene-STK11IP	348	641	392	474	336	298	489	474	346
gene-LOC111094331	22	32	11	10	12	19	8	19	4
gene-LOC119867967	0	0	0	0	0	0	0	0	0
gene-SLC4A3	0	4	0	2	0	0	0	0	0
gene-LOC111094386	0	0	0	0	0	0	0	0	0
gene-LOC102151428	0	0	0	0	0	0	0	0	0
gene-LOC119867906	0	0	0	0	0	0	0	0	0
gene-LOC119867974	0	0	0	0	0	0	0	0	0
gene-LOC102151539	0	0	0	0	0	0	0	0	0
gene-LOC119867907	0	0	0	0	0	0	0	0	0
gene-LOC111094424	0	0	0	0	0	0	0	0	0
gene-LOC119867980	0	0	0	0	0	0	0	0	0
gene-EPHA4	0	0	2	0	0	0	35	9	24
gene-LOC111094453	0	0	0	0	0	0	0	0	0
gene-LOC111094452	0	0	0	0	0	0	0	0	0
gene-LOC111094450	0	0	0	0	0	0	0	0	0
gene-LOC119867908	0	0	0	0	0	0	0	0	0
gene-LOC111094358	0	0	0	0	0	0	0	0	0
gene-PAX3	0	0	0	0	0	0	0	0	0
gene-LOC106558331	0	0	0	0	0	0	0	0	0
gene-LOC119867969	0	0	0	0	0	0	0	0	0
gene-SGPP2	16	27	7	1	11	2	5	6	4
gene-LOC102151946	0	1	0	0	0	0	0	0	0
gene-FARSB	1734	950	700	829	886	518	930	1587	722
gene-LOC102151990	0	0	0	0	0	0	0	0	0
gene-MOGAT1	7	0	0	0	0	0	0	0	0
gene-LOC111094443	0	0	0	0	0	0	0	0	0
gene-LOC111094441	0	0	0	0	0	0	0	0	0
gene-ACSL3	2621	2250	1859	1631	1263	957	3171	2015	2040
gene-LOC119868006	0	0	0	0	0	0	0	3	0
gene-KCNE4	0	6	9	4	3	5	1	6	4
gene-LOC106558317	0	0	0	0	0	0	0	0	0
gene-LOC119867909	0	0	0	0	0	0	0	0	0
gene-LOC106558318	0	0	0	0	0	0	0	0	0
gene-LOC111094442	0	0	0	0	0	0	0	0	0
gene-SCG2	0	0	0	0	0	0	0	0	0
gene-LOC111094392	0	0	0	0	0	0	0	0	0
gene-LOC111094393	0	0	0	0	0	0	0	0	0
gene-LOC111094391	0	0	0	0	0	0	0	0	0
gene-WDFY1	2242	2826	2873	3329	2197	2756	3155	2412	3174
gene-LOC111094365	33	48	45	34	27	20	74	69	26
gene-MRPL44	1378	1116	839	1033	797	678	971	1157	998
gene-LOC111094353	1	0	6	4	5	0	5	2	0
gene-SERPINE2	250	416	452	768	332	759	1360	1101	2071
gene-LOC111094403	0	4	0	0	3	0	4	5	0
gene-LOC111094360	0	0	0	0	0	0	7	7	0
gene-LOC119867910	0	0	0	0	0	0	0	0	0
gene-LOC111094435	0	0	0	0	0	0	0	0	0
gene-TRNAF-GAA-10	0	0	0	0	0	0	0	0	0
gene-LOC119868005	0	0	0	0	0	0	0	0	0
gene-LOC119867887	0	0	0	0	0	0	0	0	0
gene-ERICH1	1068	1266	1165	1263	965	1038	1018	790	969
gene-LOC102152813	9	59	34	29	16	28	22	9	6
gene-DLGAP2	0	2	0	8	5	11	5	4	5
gene-MIR8795	0	0	0	0	0	0	0	0	0
rna-NR_128735.1	0	0	0	0	0	0	0	0	0
gene-LOC119867970	0	2	0	1	1	0	1	0	0
gene-LOC119867971	0	0	0	0	0	0	0	0	0
gene-LOC111094361	0	0	1	0	2	0	3	0	0
gene-LOC111094362	0	0	0	0	0	0	0	0	0
gene-LOC119867888	0	0	0	0	0	0	0	0	0
gene-LOC100685344	0	0	0	0	0	0	0	0	0
gene-CLN8	132	339	261	369	166	245	234	143	269
gene-BTG2	2759	3239	3949	2012	1225	1561	7038	4353	4675
gene-LOC111094587	14	20	13	19	3	32	11	10	10
gene-FMOD	0	3	0	2	1	1	2	0	0
gene-LOC111094576	11	5	8	2	2	8	2	9	4
gene-LOC111094579	0	0	0	2	0	0	0	0	0
gene-PRELP	0	0	0	0	0	0	0	0	0
gene-OPTC	0	0	0	0	0	0	0	0	0
gene-ATP2B4	8187	7194	5303	6097	5081	4106	6496	4956	5360
gene-LOC102153438	433	448	321	347	225	212	353	249	269
gene-LOC119868023	39	25	17	12	22	13	25	11	22
gene-LAX1	625	629	862	869	344	640	434	209	763
gene-LOC100688224	5	0	1	3	0	3	5	2	4
gene-ZC3H11A	6587	7581	6446	6165	4197	5158	5408	4352	5177
gene-ZBED6	832	1408	867	1103	734	859	980	668	868
gene-SNRPE	3810	2673	2323	2238	2427	1540	2109	2862	1830
gene-LOC119868024	22	45	27	41	24	33	29	25	12
gene-LOC100856063	0	0	0	0	0	0	0	0	0
gene-LOC111094581	0	0	0	0	0	0	0	0	0
gene-LOC119868009	0	0	0	0	0	0	0	0	0
gene-SOX13	46	69	124	27	5	18	17	11	13
gene-ETNK2	116	150	107	141	71	219	95	126	164
gene-LOC102154487	0	0	4	1	0	0	0	0	2
gene-REN	0	0	0	0	0	0	0	0	0
gene-KISS1	0	0	0	0	0	0	0	0	0
gene-GOLT1A	0	0	0	0	0	0	0	0	0
gene-PLEKHA6	16	13	5	12	0	7	16	11	5
gene-LOC111094567	0	0	0	0	0	0	0	0	0
gene-PPP1R15B	6770	6834	4969	5668	4544	3846	4130	4387	3978
gene-PIK3C2B	4815	5606	4960	5038	3478	4431	2418	1542	2966
gene-TRNAK-UUU-21	0	0	0	0	0	0	0	0	0
gene-TRNAK-UUU-22	0	0	0	0	0	0	0	0	0
gene-MDM4	2700	3616	2709	3384	1976	2611	2479	2162	1963
gene-LOC119868102	5	23	21	24	7	19	17	23	25
gene-LOC119868010	0	10	0	1	0	0	6	0	0
gene-LRRN2	0	0	0	0	0	5	0	0	0
gene-LOC100685187	0	0	0	0	0	0	0	0	0
gene-NFASC	9	45	0	17	12	9	5	0	0
gene-LOC111094590	4	0	0	0	1	3	0	0	0
gene-CNTN2	2	0	0	0	2	0	9	1	2
gene-TMEM81	3	10	10	7	16	33	1	9	8
gene-RBBP5	3622	2702	2094	2176	1908	1644	1966	1762	2116
gene-LOC102156359	236	277	314	257	148	215	185	193	180
gene-DSTYK	331	466	450	463	236	366	269	260	318
gene-LOC119868100	0	0	0	0	0	0	0	0	0
gene-TMCC2	1081	891	713	496	485	308	921	686	814
gene-NUAK2	310	332	325	126	110	86	73	37	91
gene-KLHDC8A	0	0	3	0	0	0	0	0	0
gene-LEMD1	0	0	0	0	0	0	0	0	0
gene-LOC111094509	0	0	0	0	0	0	0	0	0
gene-LOC102156938	142	95	75	23	25	3	77	138	46
gene-LOC111094510	0	0	0	0	0	0	0	0	0
gene-MIR135B	0	0	0	0	0	0	0	0	0
rna-NR_049427.1	0	0	0	0	0	0	0	0	0
gene-CDK18	28	27	8	16	17	1	0	3	1
gene-LOC100688156	0	0	0	0	0	0	0	0	0
gene-LOC100685607	0	0	0	0	2	0	0	0	0
gene-MFSD4A	31	81	35	32	26	10	5	2	12
gene-LOC111094507	10	15	9	16	7	9	2	0	0
gene-ELK4	7234	9102	6683	7568	4922	5662	3226	2447	3757
gene-LOC100688768	158	163	205	194	114	113	66	52	63
gene-LOC100685685	0	0	0	5	0	0	0	0	0
gene-SLC45A3	16	21	3	11	65	6	15	40	6
gene-LOC102151479	0	0	2	0	5	0	8	4	1
gene-NUCKS1	21040	13807	12390	15629	16103	10119	11707	13828	11706
gene-RAB29	2458	2541	1580	2087	2453	1249	1795	2327	1483
gene-LOC111094575	19	25	17	12	9	17	17	29	23
gene-SLC41A1	3216	3526	2566	2927	2809	1939	3872	3563	2870
gene-PM20D1	138	125	58	47	166	35	170	195	130
gene-SLC26A9	0	1	0	6	3	0	5	25	0
gene-LOC102152326	0	0	0	0	0	0	3	19	0
gene-RAB7B	0	0	2	2	1	2	12	50	9
gene-LOC119868028	0	0	4	1	5	0	31	155	8
gene-CTSE	0	0	0	0	3	0	0	12	0
gene-LOC111094591	12	16	15	9	14	0	34	36	13
gene-RHEX	23	17	24	0	3	3	11	7	3
gene-AVPR1B	1	0	0	2	0	0	0	0	0
gene-LOC111094613	0	0	0	0	0	0	0	0	0
gene-LOC119868029	0	0	0	0	0	0	0	0	0
gene-FAM72A	749	438	322	558	789	299	346	457	293
gene-SRGAP2	2678	2165	1355	2201	1886	1481	1290	1167	1617
gene-LOC111094499	188	185	94	155	145	108	75	77	91
gene-LOC119868081	370	748	446	600	506	467	406	412	418
gene-IKBKE	4855	6277	4797	5191	4016	4238	4117	3333	4239
gene-LOC111094620	16	6	12	7	0	7	7	6	12
gene-RASSF5	21274	23530	19670	17819	12202	13991	9244	7841	14270
gene-LOC111094619	0	8	12	3	0	5	5	4	10
gene-LOC119868031	55	89	69	62	23	43	20	12	15
gene-EIF2D	1689	1310	991	1072	967	774	1097	1261	981
gene-CFH	0	0	0	0	0	0	3	10	0
gene-KCNT2	107	70	7	102	74	7	174	103	26
gene-LOC119868103	0	0	0	0	0	0	0	0	0
gene-LOC119868032	5	9	3	33	25	2	42	49	5
gene-LOC111094553	0	0	0	0	0	0	0	0	0
gene-LOC111094552	0	0	0	0	0	0	0	0	0
gene-LOC111094554	0	0	0	0	0	0	0	0	0
gene-LOC102153439	0	0	0	0	0	0	0	0	0
gene-LOC100686327	0	0	0	0	0	0	0	0	0
gene-LOC111094563	0	0	0	0	0	0	0	0	0
gene-LOC119868104	0	0	0	0	0	0	0	0	0
gene-LOC111094476	0	0	0	0	0	0	0	0	0
gene-LOC111094580	0	2	0	0	0	0	0	0	0
gene-LOC100686495	0	0	0	0	0	0	0	0	0
gene-LOC100686582	0	0	0	0	0	0	0	0	0
gene-LOC119868011	0	0	0	0	0	0	2	0	0
gene-LOC100685717	0	0	0	0	0	0	0	0	0
gene-LOC111094538	0	0	0	0	0	0	0	0	0
gene-LOC119868033	0	0	0	0	0	0	0	0	0
gene-LOC111094486	0	0	0	2	3	0	1	2	0
gene-CDC73	1055	982	855	1079	813	780	1006	797	928
gene-B3GALT2	2	6	2	5	3	3	7	3	4
gene-LOC119868034	0	0	0	0	0	0	0	0	0
gene-GLRX2	835	814	582	639	624	437	607	574	557
gene-RO60	1323	1642	1194	1470	1024	1083	1072	1153	1037
gene-LOC119868035	427	437	326	346	323	270	301	344	251
gene-UCHL5	4237	3443	2662	2931	2993	2176	3126	4292	2772
gene-LOC119868012	10	2	1	4	5	2	2	3	2
gene-LOC100688303	0	5	0	0	1	0	0	1	1
gene-LOC119868013	1	4	2	4	3	1	2	2	0
gene-RGS2	180	654	196	454	155	138	587	41	546
gene-LOC119868082	20	132	46	102	36	59	43	1	38
gene-RGS13	2	0	5	0	0	0	65	65	34
gene-RGS1	2789	2340	1928	2836	1737	964	4400	2125	4769
gene-LOC111094487	0	0	1	0	0	0	3	3	2
gene-RGS21	0	0	0	0	0	0	0	0	0
gene-LOC488586	0	0	0	0	1	0	0	0	0
gene-RGS18	0	0	7	0	0	1	7	12	7
gene-LOC102155162	0	0	0	0	0	0	0	0	0
gene-LOC111094517	0	0	0	0	0	0	0	0	0
gene-LOC111094500	0	0	0	0	0	0	0	0	0
gene-LOC111094559	0	0	0	0	0	0	0	0	0
gene-LOC100687286	0	0	0	0	0	0	0	0	0
gene-LOC111094586	12	1	4	6	3	0	5	1	1
gene-LOC100856459	0	0	0	0	0	0	0	0	0
gene-LOC111094533	0	0	0	0	0	0	0	0	0
gene-LOC106558364	0	0	0	0	0	0	0	0	0
gene-BRINP3	2	0	2	0	1	0	0	0	0
gene-LOC119868094	0	0	0	0	0	0	0	0	0
gene-LOC100687452	0	0	0	0	0	0	0	0	0
gene-LOC100687545	0	0	0	0	0	0	0	0	0
gene-LOC119868101	0	0	0	0	0	0	0	0	0
gene-LOC106558342	0	0	0	0	0	0	0	0	0
gene-LOC100856556	0	0	0	0	0	0	0	0	0
