published_symbol	reason
ENSCAFG00000049184	missing_exact_ROS_symbol
ENSCAFG00000049186	missing_exact_ROS_symbol
ENSCAFG00000049231	missing_exact_ROS_symbol
ENSCAFG00000049233	missing_exact_ROS_symbol
ENSCAFG00000049237	missing_exact_ROS_symbol
ENSCAFG00000049243	missing_exact_ROS_symbol
ENSCAFG00000049244	missing_exact_ROS_symbol
ENSCAFG00000049264	missing_exact_ROS_symbol
ENSCAFG00000049328	missing_exact_ROS_symbol
ENSCAFG00000049343	missing_exact_ROS_symbol
ENSCAFG00000049344	missing_exact_ROS_symbol
ENSCAFG00000049346	missing_exact_ROS_symbol
ENSCAFG00000049365	missing_exact_ROS_symbol
ENSCAFG00000049375	missing_exact_ROS_symbol
ENSCAFG00000049380	missing_exact_ROS_symbol
ENSCAFG00000049390	missing_exact_ROS_symbol
ENSCAFG00000049393	missing_exact_ROS_symbol
ENSCAFG00000049411	missing_exact_ROS_symbol
ENSCAFG00000049417	missing_exact_ROS_symbol
ENSCAFG00000049437	missing_exact_ROS_symbol
ENSCAFG00000049457	missing_exact_ROS_symbol
ENSCAFG00000049460	missing_exact_ROS_symbol
ENSCAFG00000049466	missing_exact_ROS_symbol
ENSCAFG00000049474	missing_exact_ROS_symbol
ENSCAFG00000049475	missing_exact_ROS_symbol
ENSCAFG00000049482	missing_exact_ROS_symbol
ENSCAFG00000049492	missing_exact_ROS_symbol
ENSCAFG00000049493	missing_exact_ROS_symbol
ENSCAFG00000049498	missing_exact_ROS_symbol
ENSCAFG00000049504	missing_exact_ROS_symbol
ENSCAFG00000049519	missing_exact_ROS_symbol
ENSCAFG00000049529	missing_exact_ROS_symbol
ENSCAFG00000049530	missing_exact_ROS_symbol
ENSCAFG00000049543	missing_exact_ROS_symbol
ENSCAFG00000049561	missing_exact_ROS_symbol
ENSCAFG00000049566	missing_exact_ROS_symbol
ENSCAFG00000049584	missing_exact_ROS_symbol
ENSCAFG00000049592	missing_exact_ROS_symbol
ENSCAFG00000049593	missing_exact_ROS_symbol
ENSCAFG00000049604	missing_exact_ROS_symbol
ENSCAFG00000049607	missing_exact_ROS_symbol
ENSCAFG00000049613	missing_exact_ROS_symbol
ENSCAFG00000049617	missing_exact_ROS_symbol
ENSCAFG00000049630	missing_exact_ROS_symbol
ENSCAFG00000049656	missing_exact_ROS_symbol
ENSCAFG00000049663	missing_exact_ROS_symbol
ENSCAFG00000049665	missing_exact_ROS_symbol
ENSCAFG00000049683	missing_exact_ROS_symbol
ENSCAFG00000049684	missing_exact_ROS_symbol
ENSCAFG00000049704	missing_exact_ROS_symbol
ENSCAFG00000049719	missing_exact_ROS_symbol
ENSCAFG00000049720	missing_exact_ROS_symbol
ENSCAFG00000049738	missing_exact_ROS_symbol
ENSCAFG00000049759	missing_exact_ROS_symbol
ENSCAFG00000049761	missing_exact_ROS_symbol
ENSCAFG00000049778	missing_exact_ROS_symbol
ENSCAFG00000049803	missing_exact_ROS_symbol
ENSCAFG00000049806	missing_exact_ROS_symbol
ENSCAFG00000049822	missing_exact_ROS_symbol
ENSCAFG00000049823	missing_exact_ROS_symbol
ENSCAFG00000049824	missing_exact_ROS_symbol
ENSCAFG00000049827	missing_exact_ROS_symbol
ENSCAFG00000049840	missing_exact_ROS_symbol
ENSCAFG00000049866	missing_exact_ROS_symbol
ENSCAFG00000049870	missing_exact_ROS_symbol
ENSCAFG00000049875	missing_exact_ROS_symbol
ENSCAFG00000049889	missing_exact_ROS_symbol
ENSCAFG00000049903	missing_exact_ROS_symbol
ENSCAFG00000049909	missing_exact_ROS_symbol
ENSCAFG00000049928	missing_exact_ROS_symbol
ENSCAFG00000049938	missing_exact_ROS_symbol
ENSCAFG00000049947	missing_exact_ROS_symbol
ENSCAFG00000049956	missing_exact_ROS_symbol
ENSCAFG00000049972	missing_exact_ROS_symbol
ENSCAFG00000049974	missing_exact_ROS_symbol
ENSCAFG00000049976	missing_exact_ROS_symbol
ENSCAFG00000050001	missing_exact_ROS_symbol
ENSCAFG00000050011	missing_exact_ROS_symbol
ENSCAFG00000050027	missing_exact_ROS_symbol
ENSCAFG00000050038	missing_exact_ROS_symbol
ENSCAFG00000050051	missing_exact_ROS_symbol
ENSCAFG00000050059	missing_exact_ROS_symbol
ENSCAFG00000050066	missing_exact_ROS_symbol
ENSCAFG00000050081	missing_exact_ROS_symbol
FAM200B	missing_exact_ROS_symbol
FRAT2	missing_exact_ROS_symbol
GCNT7	missing_exact_ROS_symbol
GEMIN8	missing_exact_ROS_symbol
GLB1L2	missing_exact_ROS_symbol
GPKOW	missing_exact_ROS_symbol
GPN1	missing_exact_ROS_symbol
GPR25	missing_exact_ROS_symbol
GTF2H4	missing_exact_ROS_symbol
H2AB1	missing_exact_ROS_symbol
H2AC10	missing_exact_ROS_symbol
H2AC12	missing_exact_ROS_symbol
H2AC18	missing_exact_ROS_symbol
H2AC2	missing_exact_ROS_symbol
H2AC7	missing_exact_ROS_symbol
H2BC17	missing_exact_ROS_symbol
H2BC9	missing_exact_ROS_symbol
H3C3	missing_exact_ROS_symbol
H4C1	missing_exact_ROS_symbol
H4C14	missing_exact_ROS_symbol
H4C19	missing_exact_ROS_symbol
H4C3	missing_exact_ROS_symbol
HLA-DQB1	missing_exact_ROS_symbol
HLA-DQB2	missing_exact_ROS_symbol
HS3ST3B1	missing_exact_ROS_symbol
HSPA1L	missing_exact_ROS_symbol
ICAM4	missing_exact_ROS_symbol
IFIT1	missing_exact_ROS_symbol
IGHM	missing_exact_ROS_symbol
IGKC	missing_exact_ROS_symbol
IGLV2-33	missing_exact_ROS_symbol
IL3	missing_exact_ROS_symbol
IRGC	missing_exact_ROS_symbol
IVNS1ABP	missing_exact_ROS_symbol
JAM2	missing_exact_ROS_symbol
KDM4D	missing_exact_ROS_symbol
LAD1	missing_exact_ROS_symbol
LBHD1	missing_exact_ROS_symbol
LPP	missing_exact_ROS_symbol
LRRC8D	missing_exact_ROS_symbol
MAGEH1	missing_exact_ROS_symbol
MAGIX	missing_exact_ROS_symbol
MAJIN	missing_exact_ROS_symbol
MDP1	missing_exact_ROS_symbol
MGAT1	missing_exact_ROS_symbol
MIEF2	missing_exact_ROS_symbol
MRPS6	missing_exact_ROS_symbol
MSANTD3-TMEFF1	missing_exact_ROS_symbol
MT-ATP6	missing_exact_ROS_symbol
MT-ATP8	missing_exact_ROS_symbol
MT-CO1	missing_exact_ROS_symbol
MT-CO2	missing_exact_ROS_symbol
MT-CO3	missing_exact_ROS_symbol
MT-CYB	missing_exact_ROS_symbol
MT-ND1	missing_exact_ROS_symbol
MT-ND2	missing_exact_ROS_symbol
MT-ND3	missing_exact_ROS_symbol
MT-ND4	missing_exact_ROS_symbol
MT-ND5	missing_exact_ROS_symbol
MT-ND6	missing_exact_ROS_symbol
MYCBPAP	missing_exact_ROS_symbol
MYO1A	missing_exact_ROS_symbol
NACA2	missing_exact_ROS_symbol
NCBP2	missing_exact_ROS_symbol
ND4L	missing_exact_ROS_symbol
NIPSNAP3A	missing_exact_ROS_symbol
NOL3	missing_exact_ROS_symbol
PANX3	missing_exact_ROS_symbol
PCDH8	missing_exact_ROS_symbol
PCDHB7	missing_exact_ROS_symbol
PCDHGA1	missing_exact_ROS_symbol
PCDHGB5	missing_exact_ROS_symbol
PCDHGC3	missing_exact_ROS_symbol
PCTP	missing_exact_ROS_symbol
PDE4DIP	missing_exact_ROS_symbol
PEDS1	missing_exact_ROS_symbol
PET117	missing_exact_ROS_symbol
PGB2	missing_exact_ROS_symbol
PHYH	missing_exact_ROS_symbol
PLAC8	missing_exact_ROS_symbol
PRPF40A	missing_exact_ROS_symbol
PRRT1B	missing_exact_ROS_symbol
PTPRC	ambiguous_symbol
RADIL	missing_exact_ROS_symbol
RAP1GAP	missing_exact_ROS_symbol
RBBP7	missing_exact_ROS_symbol
RBP5	missing_exact_ROS_symbol
RORA	missing_exact_ROS_symbol
RPS27AP5	missing_exact_ROS_symbol
RSRC1	missing_exact_ROS_symbol
SCART1	missing_exact_ROS_symbol
SCO2	missing_exact_ROS_symbol
SLC19A3	missing_exact_ROS_symbol
SLC26A6	missing_exact_ROS_symbol
SLC35E2B	missing_exact_ROS_symbol
SLC4A1AP	missing_exact_ROS_symbol
SMIM24	missing_exact_ROS_symbol
SPIN4	missing_exact_ROS_symbol
SRL	missing_exact_ROS_symbol
STAM2	missing_exact_ROS_symbol
STAMBP	missing_exact_ROS_symbol
TBCCD1	missing_exact_ROS_symbol
TBCEL	missing_exact_ROS_symbol
TENM3	missing_exact_ROS_symbol
TENT5B	missing_exact_ROS_symbol
TF	missing_exact_ROS_symbol
TINCR	missing_exact_ROS_symbol
TLCD4	missing_exact_ROS_symbol
TLR6	missing_exact_ROS_symbol
TMEM177	missing_exact_ROS_symbol
TMEM74B	missing_exact_ROS_symbol
TOR1AIP2	missing_exact_ROS_symbol
TRAF1	missing_exact_ROS_symbol
TRAV24	missing_exact_ROS_symbol
TRAV25	missing_exact_ROS_symbol
TRAV29DV5	missing_exact_ROS_symbol
TRBV18	missing_exact_ROS_symbol
TRBV24-1	missing_exact_ROS_symbol
TRBV25-1	missing_exact_ROS_symbol
TRBV28	missing_exact_ROS_symbol
TRBV30	missing_exact_ROS_symbol
TRDV3	missing_exact_ROS_symbol
TREX2	missing_exact_ROS_symbol
TRIM39	missing_exact_ROS_symbol
TUBA1B	missing_exact_ROS_symbol
TUBA3D	missing_exact_ROS_symbol
TUBB2B	missing_exact_ROS_symbol
TUBGCP2	missing_exact_ROS_symbol
TWF2	missing_exact_ROS_symbol
UQCRB	missing_exact_ROS_symbol
URGCP	missing_exact_ROS_symbol
ZFP2	missing_exact_ROS_symbol
ZNF132	missing_exact_ROS_symbol
ZNF134	missing_exact_ROS_symbol
ZNF2	missing_exact_ROS_symbol
ZNF200	missing_exact_ROS_symbol
ZNF226	missing_exact_ROS_symbol
ZNF234	missing_exact_ROS_symbol
ZNF260	missing_exact_ROS_symbol
ZNF3	missing_exact_ROS_symbol
ZNF318	missing_exact_ROS_symbol
ZNF345	missing_exact_ROS_symbol
ZNF354B	missing_exact_ROS_symbol
ZNF354C	missing_exact_ROS_symbol
ZNF385C	missing_exact_ROS_symbol
ZNF396	missing_exact_ROS_symbol
ZNF420	missing_exact_ROS_symbol
ZNF446	missing_exact_ROS_symbol
ZNF470	missing_exact_ROS_symbol
ZNF471	missing_exact_ROS_symbol
ZNF514	missing_exact_ROS_symbol
ZNF536	missing_exact_ROS_symbol
ZNF543	missing_exact_ROS_symbol
ZNF551	missing_exact_ROS_symbol
ZNF555	missing_exact_ROS_symbol
ZNF569	missing_exact_ROS_symbol
ZNF571	missing_exact_ROS_symbol
ZNF71	missing_exact_ROS_symbol
ZNF773	missing_exact_ROS_symbol
ZNF84	missing_exact_ROS_symbol
ZSCAN21	missing_exact_ROS_symbol
ZSCAN23	missing_exact_ROS_symbol
ZSCAN30	missing_exact_ROS_symbol
